Name,OpName,FwOps,BwOps,AccOps,InputShapes,OutputShape
emb_t3_linear_2,Linear,"[('Linear', (524288, 32, 64))]",[],[],"[(524288, 32)]","(524288, 64)"
emb_t3_act_2,VECtanh,"[('VECtanh', (524288, 64))]",[],[],"[(524288, 64)]","(524288, 64)"
emb_t3_concat_2,MEM,"[('MEM', [(524288, 64)])]",[],[],"[(524288, 32)]","(524288, 64)"
emb_t3_res_2,VECadd,"[('VECadd', (524288, 64))]",[],[],"[(524288, 64), (524288, 64)]","(524288, 64)"
emb_t3_matmul,BMM,"[('BMM', (1024, 4, 512, 64))]",[],[],"[(1024, 512, 4), (1024, 512, 64)]","(1024, 4, 64)"
emb_t3_accum,VECadd,"[('VECadd', (1024, 256))]",[],[],"[(1024, 256), (1024, 256)]","(1024, 256)"
desc_normalize,VECmul,"[('VECmul', (1024, 256))]",[],[],"[(1024, 256)]","(1024, 256)"
desc_final_matmul,BMM,"[('BMM', (1024, 64, 4, 16))]",[],[],"[(1024, 64, 4), (1024, 4, 16)]","(1024, 64, 16)"
desc_reshape,MEM,"[('MEM', [(1024, 1024)])]",[],[],"[(1024, 64, 16)]","(1024, 1024)"
fit_linear_0,Linear,"[('Linear', (1024, 1024, 240))]",[],[],"[(1024, 1024)]","(1024, 240)"
fit_act_0,VECrelu,"[('VECrelu', (1024, 240))]",[],[],"[(1024, 240)]","(1024, 240)"
fit_linear_1,Linear,"[('Linear', (1024, 240, 240))]",[],[],"[(1024, 240)]","(1024, 240)"
fit_act_1,VECrelu,"[('VECrelu', (1024, 240))]",[],[],"[(1024, 240)]","(1024, 240)"
fit_res_1,VECadd,"[('VECadd', (1024, 240))]",[],[],"[(1024, 240), (1024, 240)]","(1024, 240)"
fit_linear_2,Linear,"[('Linear', (1024, 240, 240))]",[],[],"[(1024, 240)]","(1024, 240)"
fit_act_2,VECrelu,"[('VECrelu', (1024, 240))]",[],[],"[(1024, 240)]","(1024, 240)"
fit_res_2,VECadd,"[('VECadd', (1024, 240))]",[],[],"[(1024, 240), (1024, 240)]","(1024, 240)"
output_linear,Linear,"[('Linear', (1024, 240, 1))]",[],[],"[(1024, 240)]","(1024, 1)"
energy_sum,VECadd,"[('VECadd', (1024, 1))]",[],[],"[(1024, 1)]","(1,)"
